id,occurrenceID,catalogNumber,basisOfRecord,collectionCode,scientificName,taxonRank,kingdom,family,higherClassification,vernacularName,previousIdentifications,individualCount,lifeStage,sex,longitudeDecimal,latitudeDecimal,geodeticDatum,dataGeneralizations,coordinateUncertaintyInMeters,continent,country,countryCode,stateProvince,locality,habitat,recordedBy,eventID,eventDate,eventTime,samplingProtocol,behavior,associatedTaxa,references,rightsHolder,license,modified
97399694@OBS,https://observation.org/observation/97399694,OBS.97399694,HumanObservation,Observations,Castor fiber,species,Animalia,BEAVERS_CASTORIDAE,Animalia|BEAVERS_CASTORIDAE,Eurasian Beaver,,1,unknown,undetermined,15.45,52.35,WGS84,,5000,Europe,Poland,PL,,Poland - Lubuskie,,,,1/9/2015,16:30,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97399694,Stichting Natuurinformatie,CC BY-NC 4.0,1/18/2015
97395093@OBS,https://observation.org/observation/97395093,OBS.97395093,HumanObservation,Observations,Lutra lutra,species,Animalia,WEASELS_AND_RELATIVES_MUSTELIDAE,Animalia|WEASELS_AND_RELATIVES_MUSTELIDAE,Eurasian Otter,,1,unknown,undetermined,23.85,52.65,WGS84,,5000,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/17/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97395093,Stichting Natuurinformatie,CC BY-NC 4.0,1/17/2015
97394709@OBS,https://observation.org/observation/97394709,OBS.97394709,HumanObservation,Observations,Alces alces,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Elk,,1,unknown,undetermined,23.83366238,52.69913078,WGS84,,10,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/17/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97394709,Stichting Natuurinformatie,CC BY-NC 4.0,1/17/2015
97394608@OBS,https://observation.org/observation/97394608,OBS.97394608,HumanObservation,Observations,Bombycilla garrulus,species,Animalia,WAXWINGS_BOMBYCILLIDAE,Animalia|WAXWINGS_BOMBYCILLIDAE,Bohemian Waxwing,,1,unknown,undetermined,23.81223723,52.72807935,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/17/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97394608,Stichting Natuurinformatie,CC BY-NC 4.0,1/17/2015
97394526@OBS,https://observation.org/observation/97394526,OBS.97394526,HumanObservation,Observations,Emberiza citrinella,species,Animalia,BUNTINGS_EMBERIZIDAE,Animalia|BUNTINGS_EMBERIZIDAE,Yellowhammer,,1,unknown,undetermined,23.87452131,52.70526148,WGS84,,10,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/17/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97394526,Stichting Natuurinformatie,CC BY-NC 4.0,1/17/2015
97394052@OBS,https://observation.org/observation/97394052,OBS.97394052,HumanObservation,Observations,Pyrrhula pyrrhula,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Eurasian Bullfinch,,1,unknown,undetermined,23.89193103,52.71024693,WGS84,,100,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,1/17/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97394052,Stichting Natuurinformatie,CC BY-NC 4.0,1/17/2015
97393957@OBS,https://observation.org/observation/97393957,OBS.97393957,HumanObservation,Observations,Streptopelia decaocto,species,Animalia,PIGEONS_AND_DOVES_COLUMBIDAE,Animalia|PIGEONS_AND_DOVES_COLUMBIDAE,Eurasian Collared Dove,,1,unknown,undetermined,23.84176299,52.69950757,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/17/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97393957,Stichting Natuurinformatie,CC BY-NC 4.0,12/11/2015
97363034@OBS,https://observation.org/observation/97363034,OBS.97363034,HumanObservation,Observations,Acrocephalus schoenobaenus,species,Animalia,Acrocephalidae,Animalia|Acrocephalidae,Sedge Warbler,,1,unknown,undetermined,22.63664614,53.48845408,WGS84,,10,Europe,Poland,PL,,Poland - Biebrza NP,,,,5/14/2013,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97363034,Stichting Natuurinformatie,CC BY-NC 4.0,1/17/2015
97363028@OBS,https://observation.org/observation/97363028,OBS.97363028,HumanObservation,Observations,Calvia quatuordecimguttata,species,Animalia,LADYBIRDS_LADYBUGS_OR_LADY_BEETLES_COCCINELLIDAE,Animalia|LADYBIRDS_LADYBUGS_OR_LADY_BEETLES_COCCINELLIDAE,Cream-spot ladybird,,1,imago,undetermined,22.63664614,53.48845408,WGS84,,10,Europe,Poland,PL,,Poland - Biebrza NP,,,,5/14/2013,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97363028,Stichting Natuurinformatie,CC BY-NC 4.0,2/3/2015
97362923@OBS,https://observation.org/observation/97362923,OBS.97362923,HumanObservation,Observations,Remiz pendulinus,species,Animalia,PENDULINE_TITS_REMIZIDAE,Animalia|PENDULINE_TITS_REMIZIDAE,Eurasian Penduline Tit,,1,adult,undetermined,22.6,53.45,WGS84,,5000,Europe,Poland,PL,,Poland - Biebrza NP,,,,5/14/2013,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97362923,Stichting Natuurinformatie,CC BY-NC 4.0,5/26/2015
97362800@OBS,https://observation.org/observation/97362800,OBS.97362800,HumanObservation,Observations,Cordulia aenea,species,Animalia,EMERALDS_CORDULIIDAE,Animalia|EMERALDS_CORDULIIDAE,Downy Emerald,,1,imago,undetermined,22.63233684,53.48703692,WGS84,,10,Europe,Poland,PL,,Poland - Biebrza NP,,,,5/14/2013,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97362800,Stichting Natuurinformatie,CC BY-NC 4.0,1/17/2015
97362755@OBS,https://observation.org/observation/97362755,OBS.97362755,HumanObservation,Observations,Nymphalis antiopa,species,Animalia,BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Animalia|BRUSHFOOTED_BUTTERFLIES_NYMPHALIDAE,Camberwell Beauty,,1,imago,undetermined,22.63021253,53.48623257,WGS84,,10,Europe,Poland,PL,,Poland - Biebrza NP,,,,5/14/2013,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97362755,Stichting Natuurinformatie,CC BY-NC 4.0,1/18/2015
97362728@OBS,https://observation.org/observation/97362728,OBS.97362728,HumanObservation,Observations,Cicindela campestris,species,Animalia,Carabidae,Animalia|Carabidae,,,1,imago,undetermined,22.61461347,53.44722222,WGS84,,1000,Europe,Poland,PL,,Poland - Biebrza NP,,,,5/14/2013,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97362728,Stichting Natuurinformatie,CC BY-NC 4.0,4/25/2019
97362721@OBS,https://observation.org/observation/97362721,OBS.97362721,HumanObservation,Observations,Callophrys rubi,species,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Animalia|GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Green Hairstreak,,1,imago,undetermined,22.61461347,53.44722222,WGS84,,1000,Europe,Poland,PL,,Poland - Biebrza NP,,,,5/14/2013,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97362721,Stichting Natuurinformatie,CC BY-NC 4.0,1/19/2015
97362366@OBS,https://observation.org/observation/97362366,OBS.97362366,HumanObservation,Observations,Passer montanus,species,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Animalia|OLD_WORLD_SPARROWS_PASSERIDAE,Eurasian Tree Sparrow,,1,unknown,undetermined,22.59326225,53.34828096,WGS84,,10,Europe,Poland,PL,,Poland - Biebrza NP - Gugny,,,,5/14/2013,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97362366,Stichting Natuurinformatie,CC BY-NC 4.0,8/12/2017
97362323@OBS,https://observation.org/observation/97362323,OBS.97362323,HumanObservation,Observations,Alces alces,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Elk,,3,unknown,undetermined,22.58241188,53.34979561,WGS84,,10,Europe,Poland,PL,,Poland - Biebrza NP,,,,5/13/2013,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97362323,Stichting Natuurinformatie,CC BY-NC 4.0,1/16/2015
97362163@OBS,https://observation.org/observation/97362163,OBS.97362163,HumanObservation,Observations,Leucorrhinia pectoralis,species,Animalia,SKIMMERS_LIBELLULIDAE,Animalia|SKIMMERS_LIBELLULIDAE,Yellow-spotted Whiteface,,1,imago,undetermined,22.55,53.35,WGS84,,5000,Europe,Poland,PL,,Poland - Biebrza NP,,,,5/13/2013,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97362163,Stichting Natuurinformatie,CC BY-NC 4.0,9/15/2015
97362088@OBS,https://observation.org/observation/97362088,OBS.97362088,HumanObservation,Observations,Lanius collurio,species,Animalia,SHRIKES_LANIIDAE,Animalia|SHRIKES_LANIIDAE,Red-backed Shrike,,1,adult,male,22.55516231,53.36161639,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP,,,,5/13/2013,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97362088,Stichting Natuurinformatie,CC BY-NC 4.0,5/31/2015
97361896@OBS,https://observation.org/observation/97361896,OBS.97361896,HumanObservation,Observations,Chiasmia clathrata,species,Animalia,Geometridae,Animalia|Geometridae,Latticed Heath,,1,imago,undetermined,22.5467214,53.36581627,WGS84,,100,Europe,Poland,PL,,Poland - Biebrza NP - Budy Marsh,,,,5/13/2013,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97361896,Stichting Natuurinformatie,CC BY-NC 4.0,4/8/2015
97361436@OBS,https://observation.org/observation/97361436,OBS.97361436,HumanObservation,Observations,Tetrix bipunctata,species,Animalia,PYGMY_GRASSHOPPERS_TETRIGIDAE,Animalia|PYGMY_GRASSHOPPERS_TETRIGIDAE,Two-spotted Groundhopper,,1,imago,undetermined,22.55,53.35,WGS84,,5000,Europe,Poland,PL,,Poland - Biebrza NP - Budy Marsh,,,,5/13/2013,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97361436,Stichting Natuurinformatie,CC BY-NC 4.0,7/18/2015
97361417@OBS,https://observation.org/observation/97361417,OBS.97361417,HumanObservation,Observations,Chrysomela populi,species,Animalia,ROOTWORM_BEETLES_CHRYSOMELIDAE,Animalia|ROOTWORM_BEETLES_CHRYSOMELIDAE,Red Poplar Leaf Beetle,,1,imago,undetermined,22.5642731,53.37234574,WGS84,,10,Europe,Poland,PL,,Poland - Biebrza NP - Budy Marsh,,,,5/13/2013,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97361417,Stichting Natuurinformatie,CC BY-NC 4.0,11/18/2019
97360586@OBS,https://observation.org/observation/97360586,OBS.97360586,HumanObservation,Observations,Cyanistes caeruleus,species,Animalia,TITS_PARIDAE,Animalia|TITS_PARIDAE,Eurasian Blue Tit,,1,unknown,undetermined,23.86329912,52.69473532,WGS84,,10,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97360586,Stichting Natuurinformatie,CC BY-NC 4.0,5/31/2015
97360549@OBS,https://observation.org/observation/97360549,OBS.97360549,HumanObservation,Observations,Lanius excubitor,species,Animalia,SHRIKES_LANIIDAE,Animalia|SHRIKES_LANIIDAE,Great Grey Shrike,,1,unknown,undetermined,23.86025213,52.69108086,WGS84,,10,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97360549,Stichting Natuurinformatie,CC BY-NC 4.0,12/11/2015
97360523@OBS,https://observation.org/observation/97360523,OBS.97360523,HumanObservation,Observations,Spinus spinus,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Eurasian Siskin,,1,unknown,undetermined,23.82759355,52.70494279,WGS84,,10,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97360523,Stichting Natuurinformatie,CC BY-NC 4.0,9/30/2015
97360461@OBS,https://observation.org/observation/97360461,OBS.97360461,HumanObservation,Observations,Aegithalos caudatus caudatus,subspecies,Animalia,LONGTAILED_TITS_AEGITHALIDAE,Animalia|LONGTAILED_TITS_AEGITHALIDAE,White-headed Long-tailed Tit,,1,unknown,undetermined,23.82759355,52.70494279,WGS84,,10,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97360461,Stichting Natuurinformatie,CC BY-NC 4.0,10/6/2015
97360394@OBS,https://observation.org/observation/97360394,OBS.97360394,HumanObservation,Observations,Corvus corax,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Northern Raven,,1,unknown,undetermined,23.82594198,52.70733442,WGS84,,100,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97360394,Stichting Natuurinformatie,CC BY-NC 4.0,10/7/2015
97360368@OBS,https://observation.org/observation/97360368,OBS.97360368,HumanObservation,Observations,Turdus pilaris,species,Animalia,THRUSHES_TURDIDAE,Animalia|THRUSHES_TURDIDAE,Fieldfare,,1,unknown,undetermined,23.8322103,52.85897042,WGS84,,100,Europe,Poland,PL,,Poland - Podlaskie,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97360368,Stichting Natuurinformatie,CC BY-NC 4.0,9/30/2015
97360346@OBS,https://observation.org/observation/97360346,OBS.97360346,HumanObservation,Observations,Buteo lagopus,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,Rough-legged Buzzard,,1,unknown,undetermined,23.89640898,52.89005537,WGS84,,100,Europe,Poland,PL,,Poland - Podlaskie,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97360346,Stichting Natuurinformatie,CC BY-NC 4.0,1/17/2015
97356096@OBS,https://observation.org/observation/97356096,OBS.97356096,HumanObservation,Observations,Spinus spinus,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Eurasian Siskin,,1,unknown,undetermined,23.87684226,52.90310095,WGS84,,100,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97356096,Stichting Natuurinformatie,CC BY-NC 4.0,9/30/2015
97355984@OBS,https://observation.org/observation/97355984,OBS.97355984,HumanObservation,Observations,Remiz pendulinus,species,Animalia,PENDULINE_TITS_REMIZIDAE,Animalia|PENDULINE_TITS_REMIZIDAE,Eurasian Penduline Tit,,1,unknown,undetermined,23.85,52.9,WGS84,,5000,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97355984,Stichting Natuurinformatie,CC BY-NC 4.0,5/26/2015
97355963@OBS,https://observation.org/observation/97355963,OBS.97355963,HumanObservation,Observations,Pica pica,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Eurasian Magpie,,1,unknown,undetermined,23.87684226,52.90310095,WGS84,,100,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97355963,Stichting Natuurinformatie,CC BY-NC 4.0,5/31/2015
97355954@OBS,https://observation.org/observation/97355954,OBS.97355954,HumanObservation,Observations,Garrulus glandarius,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Eurasian Jay,,1,unknown,undetermined,23.87684226,52.90310095,WGS84,,100,Europe,Poland,PL,,Poland - Zbionrnik Siemianowka,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97355954,Stichting Natuurinformatie,CC BY-NC 4.0,10/7/2015
97355853@OBS,https://observation.org/observation/97355853,OBS.97355853,HumanObservation,Observations,Capreolus capreolus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,European Roe Deer,,1,unknown,undetermined,23.81264091,52.76122646,WGS84,,100,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97355853,Stichting Natuurinformatie,CC BY-NC 4.0,1/17/2015
97355835@OBS,https://observation.org/observation/97355835,OBS.97355835,HumanObservation,Observations,Sus scrofa,species,Animalia,PIGS_SUIDAE,Animalia|PIGS_SUIDAE,Wild Boar,,1,unknown,undetermined,23.80543113,52.72131872,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97355835,Stichting Natuurinformatie,CC BY-NC 4.0,1/17/2015
97355801@OBS,https://observation.org/observation/97355801,OBS.97355801,HumanObservation,Observations,Passer montanus,species,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Animalia|OLD_WORLD_SPARROWS_PASSERIDAE,Eurasian Tree Sparrow,,1,unknown,undetermined,23.80543113,52.72131872,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97355801,Stichting Natuurinformatie,CC BY-NC 4.0,12/11/2015
97355777@OBS,https://observation.org/observation/97355777,OBS.97355777,HumanObservation,Observations,Turdus viscivorus,species,Animalia,THRUSHES_TURDIDAE,Animalia|THRUSHES_TURDIDAE,Mistle Thrush,,1,unknown,undetermined,23.84119403,52.70145832,WGS84,,10,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97355777,Stichting Natuurinformatie,CC BY-NC 4.0,9/30/2015
97355698@OBS,https://observation.org/observation/97355698,OBS.97355698,HumanObservation,Observations,Dendrocopos major,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Great Spotted Woodpecker,,1,unknown,undetermined,23.84119403,52.70145832,WGS84,,10,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97355698,Stichting Natuurinformatie,CC BY-NC 4.0,5/31/2015
97355586@OBS,https://observation.org/observation/97355586,OBS.97355586,HumanObservation,Observations,Spinus spinus,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Eurasian Siskin,,1,unknown,undetermined,23.84119403,52.70145832,WGS84,,10,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97355586,Stichting Natuurinformatie,CC BY-NC 4.0,9/30/2015
97355514@OBS,https://observation.org/observation/97355514,OBS.97355514,HumanObservation,Observations,Anas platyrhynchos,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE,Mallard,,1,unknown,undetermined,23.84119403,52.70145832,WGS84,,10,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/16/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97355514,Stichting Natuurinformatie,CC BY-NC 4.0,1/26/2015
97335874@OBS,https://observation.org/observation/97335874,OBS.97335874,HumanObservation,Observations,Passer domesticus,species,Animalia,OLD_WORLD_SPARROWS_PASSERIDAE,Animalia|OLD_WORLD_SPARROWS_PASSERIDAE,House Sparrow,,1,unknown,undetermined,17.93157578,52.22438202,WGS84,,1000,Europe,Poland,PL,,Poland - Wielkopolskie,,,,1/15/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97335874,Stichting Natuurinformatie,CC BY-NC 4.0,1/16/2015
97335792@OBS,https://observation.org/observation/97335792,OBS.97335792,HumanObservation,Observations,Cygnus olor,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE,Mute Swan,,1,unknown,undetermined,22.78203964,52.78942368,WGS84,,1000,Europe,Poland,PL,,Poland - Podlaskie,,,,1/15/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97335792,Stichting Natuurinformatie,CC BY-NC 4.0,1/26/2015
97335777@OBS,https://observation.org/observation/97335777,OBS.97335777,HumanObservation,Observations,Anas platyrhynchos,species,Animalia,DUCKS_GEESE_AND_SWANS_ANATIDAE,Animalia|DUCKS_GEESE_AND_SWANS_ANATIDAE,Mallard,,1,unknown,undetermined,22.78203964,52.78942368,WGS84,,1000,Europe,Poland,PL,,Poland - Podlaskie,,,,1/15/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97335777,Stichting Natuurinformatie,CC BY-NC 4.0,1/26/2015
97335581@OBS,https://observation.org/observation/97335581,OBS.97335581,HumanObservation,Observations,Cervus elaphus,species,Animalia,DEER_CERVIDAE,Animalia|DEER_CERVIDAE,Red Deer,,1,unknown,undetermined,23.60322475,52.73045773,WGS84,,1000,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/15/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97335581,Stichting Natuurinformatie,CC BY-NC 4.0,1/15/2015
97335538@OBS,https://observation.org/observation/97335538,OBS.97335538,HumanObservation,Observations,Buteo buteo,species,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Animalia|HAWKS_AND_EAGLES_ACCIPITRIDAE,Common Buzzard,,1,unknown,undetermined,23.60322475,52.73045773,WGS84,,1000,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/15/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97335538,Stichting Natuurinformatie,CC BY-NC 4.0,1/16/2015
97335495@OBS,https://observation.org/observation/97335495,OBS.97335495,HumanObservation,Observations,Corvus cornix,species,Animalia,CROWS_AND_JAYS_CORVIDAE,Animalia|CROWS_AND_JAYS_CORVIDAE,Hooded Crow,,1,unknown,undetermined,16.96748257,52.34958895,WGS84,,1000,Europe,Poland,PL,,Poland - Wielkopolskie,,,,1/15/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97335495,Stichting Natuurinformatie,CC BY-NC 4.0,1/16/2015
97335481@OBS,https://observation.org/observation/97335481,OBS.97335481,HumanObservation,Observations,Emberiza citrinella,species,Animalia,BUNTINGS_EMBERIZIDAE,Animalia|BUNTINGS_EMBERIZIDAE,Yellowhammer,,1,unknown,undetermined,16.96748257,52.34958895,WGS84,,1000,Europe,Poland,PL,,Poland - Wielkopolskie,,,,1/15/2015,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97335481,Stichting Natuurinformatie,CC BY-NC 4.0,9/30/2015
97074234@OBS,https://observation.org/observation/97074234,OBS.97074234,HumanObservation,Observations,Picus canus,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Grey-headed Woodpecker,,1,adult,male,23.75,52.7,WGS84,,5000,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/1/2015,11:35,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97074234,Stichting Natuurinformatie,CC BY-NC 4.0,1/16/2015
97074233@OBS,https://observation.org/observation/97074233,OBS.97074233,HumanObservation,Observations,Picus canus,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Grey-headed Woodpecker,,1,adult,female,23.75,52.7,WGS84,,5000,Europe,Poland,PL,,Poland - Bia?owie?a,,,,1/2/2015,8:05,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97074233,Stichting Natuurinformatie,CC BY-NC 4.0,1/16/2015
97074227@OBS,https://observation.org/observation/97074227,OBS.97074227,HumanObservation,Observations,Vulpes vulpes,species,Animalia,DOGS_CANIDAE,Animalia|DOGS_CANIDAE,Red Fox,,1,adult,undetermined,23.75,52.7,WGS84,,5000,Europe,Poland,PL,,Poland - Bia?owie?a,,,,12/27/2014,15:20,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97074227,Stichting Natuurinformatie,CC BY-NC 4.0,1/7/2015
97074225@OBS,https://observation.org/observation/97074225,OBS.97074225,HumanObservation,Observations,Pyrrhula pyrrhula,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Eurasian Bullfinch,,6,adult,female,23.7661,52.7324,WGS84,,50,Europe,Poland,PL,,Poland - Bia?owie?a,,,,12/26/2014,15:05,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97074225,Stichting Natuurinformatie,CC BY-NC 4.0,1/7/2015
97074224@OBS,https://observation.org/observation/97074224,OBS.97074224,HumanObservation,Observations,Pyrrhula pyrrhula,species,Animalia,FINCHES_FRINGILLIDAE,Animalia|FINCHES_FRINGILLIDAE,Eurasian Bullfinch,,5,adult,male,23.7661,52.7324,WGS84,,50,Europe,Poland,PL,,Poland - Bia?owie?a,,,,12/26/2014,15:05,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97074224,Stichting Natuurinformatie,CC BY-NC 4.0,1/7/2015
97042687@OBS,https://observation.org/observation/97042687,OBS.97042687,HumanObservation,Observations,Dendrocopos leucotos,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,White-backed Woodpecker,,1,unknown,undetermined,23.89354706,52.70114636,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,5/4/2001,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97042687,Stichting Natuurinformatie,CC BY-NC 4.0,5/11/2018
97042676@OBS,https://observation.org/observation/97042676,OBS.97042676,HumanObservation,Observations,Ficedula albicollis,species,Animalia,OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Animalia|OLD_WORLD_FLYCATCHERS_MUSCICAPIDAE,Collared Flycatcher,,1,unknown,undetermined,23.89354706,52.70114636,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,5/4/2001,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97042676,Stichting Natuurinformatie,CC BY-NC 4.0,1/6/2015
97042659@OBS,https://observation.org/observation/97042659,OBS.97042659,HumanObservation,Observations,Jynx torquilla,species,Animalia,WOODPECKERS_PICIDAE,Animalia|WOODPECKERS_PICIDAE,Eurasian Wryneck,,1,unknown,undetermined,23.89354706,52.70114636,WGS84,,100,Europe,Poland,PL,,Poland - Bia?owie?a,,,,5/4/2001,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97042659,Stichting Natuurinformatie,CC BY-NC 4.0,1/6/2015
97011839@OBS,https://observation.org/observation/97011839,OBS.97011839,HumanObservation,Observations,Strix uralensis,species,Animalia,OWLS_STRIGIDAE,Animalia|OWLS_STRIGIDAE,Ural Owl,,1,unknown,undetermined,22.21973464,49.35733333,WGS84,,100,Europe,Poland,PL,,Poland - Podkarpackie,,,,12/28/2014,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.97011839,Stichting Natuurinformatie,CC BY-NC 4.0,8/11/2017
96967380@OBS,https://observation.org/observation/96967380,OBS.96967380,HumanObservation,Observations,Aegithalos caudatus caudatus,subspecies,Animalia,LONGTAILED_TITS_AEGITHALIDAE,Animalia|LONGTAILED_TITS_AEGITHALIDAE,White-headed Long-tailed Tit,,1,unknown,undetermined,23.86729722,52.76095685,WGS84,,999,Europe,Poland,PL,,Poland - Bialowieski Park Narodowy,,,,2/6/2010,,,,,https://data.biodiversitydata.nl/obsint/observation/OBS.96967380,Stichting Natuurinformatie,CC BY-NC 4.0,1/7/2015
